"Data Source","World Development Indicators",

"Last Updated Date","2019-12-20",

"Country Name","Country Code","Indicator Name","Indicator Code","1960","1961","1962","1963","1964","1965","1966","1967","1968","1969","1970","1971","1972","1973","1974","1975","1976","1977","1978","1979","1980","1981","1982","1983","1984","1985","1986","1987","1988","1989","1990","1991","1992","1993","1994","1995","1996","1997","1998","1999","2000","2001","2002","2003","2004","2005","2006","2007","2008","2009","2010","2011","2012","2013","2014","2015","2016","2017","2018","2019",
"Bulgaria","BGR","Vulnerable employment, female (% of female employment) (modeled ILO estimate)","SL.EMP.VULN.FE.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","11.7399995326996","11.632000207901","11.7690002918243","11.8250005245209","11.775000333786","11.8889999389648","11.7829999923706","11.7179999351501","11.6689999103546","11.6099998950958","9.80600023269653","10.2699997425079","10.4210000038147","10.3220002651215","8.78200030326843","7.83100008964539","7.04100012779236","7.53200006484985","7.73699986934662","7.84500002861023","7.1230001449585","6.60399997234344","6.79700022935867","7.12099981307983","6.85899996757507","6.81200015544891","6.83200025558472","6.80499994754791","6.77699995040894",
"Bulgaria","BGR","Employment to population ratio, 15+, total (%) (modeled ILO estimate)","SL.EMP.TOTL.SP.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","50.810001373291","50.6380004882813","49.4269981384277","48.3129997253418","47.5859985351563","46.673999786377","45.7540016174316","45.693000793457","43.8110008239746","41.7900009155273","41.3580017089844","41.9000015258789","43.3730010986328","44.9259986877441","45.298999786377","47.640998840332","50.0940017700195","52.0369987487793","50.6259994506836","47.9179992675781","46.6180000305176","46.5610008239746","46.8919982910156","47.9640007019043","49.2270011901855","49.4059982299805","52.0400009155273","52.4389991760254","52.564998626709",
"Bulgaria","BGR","Employment to population ratio, 15+, total (%) (national estimate)","SL.EMP.TOTL.SP.NE.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","42.0425987243652","41.1389007568359","41.6176986694336","43.0663986206055","44.4672012329102","44.6789016723633","46.7022018432617","48.9785995483398","50.7899017333984","49.4098014831543","47.9053001403809","46.5990982055664","46.5662994384766","46.9252014160156","47.9576988220215","49.1240005493164","49.2915992736816","51.9422988891602","52.4394989013672","",
"Bulgaria","BGR","Employment to population ratio, 15+, male (%) (modeled ILO estimate)","SL.EMP.TOTL.SP.MA.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","53.8349990844727","53.6059989929199","52.5219993591309","51.6230010986328","51.2319984436035","50.5190010070801","49.8699989318848","50.0859985351563","48.6710014343262","46.6479988098145","44.9860000610352","45.7190017700195","48.0429992675781","49.7140007019043","50.6180000305176","53.1300010681152","55.9869995117188","58.4799995422363","56.757999420166","53.064998626709","51.0919990539551","50.765998840332","51.306999206543","52.6879997253418","54.2680015563965","54.7560005187988","57.818000793457","58.1110000610352","58.3440017700195",
"Bulgaria","BGR","Employment to population ratio, 15+, male (%) (national estimate)","SL.EMP.TOTL.SP.MA.NE.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","46.8959999084473","44.8954010009766","45.486499786377","47.6167984008789","49.1330986022949","49.7158012390137","51.7644004821777","54.3765983581543","56.4874992370605","54.8821983337402","52.9817008972168","51.0775985717773","50.7868003845215","51.3604011535645","52.6959991455078","54.1427993774414","54.6440010070801","57.7509002685547","58.4098014831543","",
"Bulgaria","BGR","Employment to population ratio, 15+, female (%) (modeled ILO estimate)","SL.EMP.TOTL.SP.FE.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","47.9389991760254","47.8289985656738","46.5050010681152","45.1969985961914","44.1599998474121","43.0690002441406","41.9010009765625","41.5849990844727","39.2719993591309","37.2589988708496","37.976001739502","38.3409996032715","39.0219993591309","40.4669990539551","40.3450012207031","42.5270004272461","44.601001739502","46.0270004272461","44.9049987792969","43.1160011291504","42.4449996948242","42.640998840332","42.7809982299805","43.5699996948242","44.5400009155273","44.4370002746582","46.6759986877441","47.173999786377","47.2029991149902",
"Bulgaria","BGR","Employment to population ratio, 15+, female (%) (national estimate)","SL.EMP.TOTL.SP.FE.NE.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","37.5965995788574","37.6846008300781","38.0471000671387","38.8684005737305","40.1590003967285","40.032600402832","42.0391006469727","44.0057983398438","45.5374984741211","44.3717002868652","43.1787986755371","42.42919921875","42.6423988342285","42.8059997558594","43.5587997436523","44.4715003967285","44.3372001647949","46.5722007751465","46.9299011230469","",
"Bulgaria","BGR","Female share of employment in senior and middle management (%)","SL.EMP.SMGT.FE.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","37.4599990844727","40.5200004577637","42.310001373291","37.7999992370605","41.4300003051758","40.6100006103516","37.560001373291","36.4099998474121","36.5099983215332","35.7900009155273","38.6300010681152","37","35.5","36","35.3600006103516","37.3800010681152","39.2799987792969","39.2900009155273","39.2799987792969","",
"Bulgaria","BGR","Self-employed, total (% of total employment) (modeled ILO estimate)","SL.EMP.SELF.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","16.2900009155273","16.1760005950928","16.3519992828369","16.4549999237061","16.4209995269775","16.5659999847412","16.4750003814697","16.4290008544922","16.3980007171631","16.3570003509521","15.1409997940063","15.1140003204346","15.8669996261597","15.831000328064","14.03600025177","13.1359996795654","12.41100025177","12.4040002822876","12.4799995422363","12.5690002441406","12.1090002059937","11.5860004425049","12.1379995346069","12.4860000610352","12.0279998779297","11.7309999465942","11.8990001678467","11.8819999694824","11.8660001754761",
"Bulgaria","BGR","Self-employed, male (% of male employment) (modeled ILO estimate)","SL.EMP.SELF.MA.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","19.3840007781982","19.2779998779297","19.4829998016357","19.5849990844727","19.5189990997314","19.6760005950928","19.5480003356934","19.4720001220703","19.3929996490479","19.326000213623","18.3010005950928","17.7959995269775","18.94700050354","18.7019996643066","16.5860004425049","15.8009996414185","15.0069999694824","14.6099996566772","14.7580003738403","14.7299995422363","14.5200004577637","14.0900001525879","14.8900003433228","15.2919998168945","14.8640003204346","14.1809997558594","14.3889999389648","14.3739995956421","14.3450002670288",
